season,game,date,batting_team,bowling_team,skin,pair,batter,bowler,over,ball,delivery_raw,delivery_type,delivery_sub,runs
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ameer,10,6,7,runs,,7
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Vijay,11,1,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Vijay,11,4,b,wicket,bowled,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Vijay,11,5,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Vijay,11,6,st,wicket,stumped,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ice,12,3,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ice,12,5,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ice,12,6,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Kieran,9,4,3,runs,,3
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Kieran,9,6,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ameer,10,1,st,wicket,stumped,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ameer,10,2,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ameer,10,5,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Vijay,11,2,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Vijay,11,3,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ice,12,1,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ice,12,2,w1,wicket,caught,-4
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Zander Jansen Van Rensburg,Ice,12,4,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,4,Ruben Van Tonder & Marnus Kotze,Ruben Van Tonder,Shaun,13,1,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,4,Ruben Van Tonder & Marnus Kotze,Ruben Van Tonder,Shaun,13,3,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,4,Ruben Van Tonder & Marnus Kotze,Ruben Van Tonder,Shaun,13,4,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,4,Ruben Van Tonder & Marnus Kotze,Ruben Van Tonder,Shaun,13,6,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,4,Ruben Van Tonder & Marnus Kotze,Ruben Van Tonder,Akhil,14,1,0,runs,,0
